y_act,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,5,6,7,8,9,Inf,vf,vsa,gsa,pld,lcd
98.19541385,0.07613614,0.005902026,0.006098761,0.004328153,0.004328153,0.002360811,5.90E-04,5.90E-04,9.84E-04,7.87E-04,0.001377139,0.036002361,5.90E-04,3.93E-04,7.87E-04,9.84E-04,1.97E-04,1.97E-04,1.97E-04,7.87E-04,5.90E-04,5.90E-04,0.026952587,5.90E-04,5.90E-04,1.97E-04,5.90E-04,3.93E-04,3.93E-04,3.93E-04,9.84E-04,5.90E-04,0,0.021444029,3.93E-04,1.97E-04,3.93E-04,5.90E-04,9.84E-04,1.97E-04,3.93E-04,0,3.93E-04,0.018296282,0.01259099,0.010230179,0.011607319,0.008066103,0.737753295,0.69,1763,2215,6.2,7.9
18.45302536,0,0.0032429,0.004162279,0.00461361,0.005608211,0.004847634,0.005491199,0.005390903,0.006159838,0.006970563,0.007329957,1.92E-04,0.004045267,0.004596894,0.004588536,0.004555104,0.004847634,0.004897782,0.004847634,0.005173595,0.005608211,0.005558063,0.001379068,0.005491199,0.005808803,0.006544306,0.007070859,0.007263093,0.00773114,0.009043345,0.009344232,0.010556141,0.011818197,0.00128713,0.013723819,0.015679588,0.018404293,0.024321749,0.028024338,0.037920198,0.049838691,0.080512512,0.382252645,0.001763536,0.00178861,0.002331879,0.00307574,0.003827959,0.150468883,0.96,767,8366,23.1,43.1
137.2451847,0.005754166,0.009599772,0.010625267,0.010739211,0.011024071,0.012590799,0.01187865,0.012362911,0.01130893,0.012448369,0.013046575,0.014470873,0.007263923,0.006722689,0.00749181,0.007320894,0.006323885,0.006950577,0.007691212,0.007520296,0.008232446,0.008488819,0.012505341,0.007605754,0.008745193,0.009628258,0.008374875,0.00968523,0.0095428,0.009599772,0.010141006,0.010653753,0.011508332,0.014015098,0.011650762,0.009941604,0.012647771,0.014271471,0.015467882,0.021108104,0.022988178,0.034183165,0.085514884,0.01321749,0.009941604,0.011194986,0.01321749,0.014214499,0.37857855,0.88,1608,4287,25.1,27
12.47496588,3.25E-05,0.002071429,0.002603896,0.003909091,0.004428571,0.004928571,0.00537013,0.005675325,0.006201299,0.006707792,0.007675325,6.82E-04,0.003883117,0.003824675,0.004051948,0.003850649,0.003707792,0.003824675,0.004305195,0.004824675,0.004662338,0.004928571,0.001305195,0.005194805,0.004883117,0.005474026,0.005675325,0.006714286,0.007181818,0.00787013,0.008298701,0.009357143,0.010285714,0.001292208,0.01224026,0.014142857,0.016454545,0.020551948,0.025506494,0.035266234,0.049974026,0.077350649,0.440220779,0.001461039,0.001512987,0.001928571,0.002506494,0.00287013,0.132331169,0.97,655,7525,26,47.3
147.4410149,0.005391769,0.005919404,0.00654597,0.006512993,0.007469331,0.008936816,0.00923361,0.009909643,0.009860177,0.009316053,0.009563382,0.008343226,0.004963066,0.005507189,0.005160929,0.005210394,0.005688564,0.005721541,0.005886427,0.006183221,0.007073605,0.007535286,0.008590555,0.007782614,0.007980478,0.008112386,0.008689487,0.00865651,0.009266588,0.010156971,0.011954228,0.013669041,0.014542936,0.007568263,0.016818362,0.018285846,0.021105395,0.023463263,0.033768632,0.035730774,0.050916766,0.058435563,0.145594249,0.007848569,0.005721541,0.006414061,0.00771666,0.007551774,0.287725894,0.92,1170,6382,16.1,30.3
150.9519064,8.09E-04,0.006765007,0.006105006,0.007755008,0.008349008,0.008101508,0.009388509,0.009322509,0.00999901,0.00981751,0.01009801,0.001963502,0.004686005,0.005709006,0.005379005,0.005527506,0.005560506,0.005758506,0.005808006,0.006517507,0.006006006,0.006633007,0.003778504,0.007276507,0.007243507,0.007986008,0.009025509,0.009405009,0.00963601,0.011566512,0.011797512,0.012375012,0.014404514,0.005197505,0.015444015,0.018843019,0.023265023,0.025063525,0.031284031,0.041035541,0.054252054,0.078094578,0.186945187,0.005890506,0.006072006,0.007260007,0.008976009,0.009372009,0.232452232,0.94,1061,7712,17.5,31.4
153.6785353,1.70E-04,0.005205971,0.004620181,0.005574452,0.005801209,0.006273621,0.00643424,0.006878307,0.007747543,0.008626228,0.008900227,0.002069161,0.004724112,0.004875283,0.004525699,0.004903628,0.004780801,0.005357143,0.005489418,0.005621693,0.005980726,0.006415344,0.003287982,0.006906652,0.006982237,0.007700302,0.007842026,0.008049887,0.009079743,0.009571051,0.00962774,0.011715797,0.012528345,0.003184051,0.01351096,0.016335979,0.018414588,0.021504157,0.027343159,0.035071807,0.049225246,0.075736961,0.313955026,0.003599773,0.004109977,0.004393424,0.005650038,0.006179138,0.187518896,0.96,871,8179,21,38.6
54.68274011,7.76E-04,0.003336698,0.003262313,0.003968971,0.004271824,0.004771266,0.005403539,0.00608363,0.006540566,0.006285532,0.006599012,0.002560969,0.003644865,0.003442963,0.003676744,0.00357048,0.003873333,0.003915839,0.003772382,0.004181499,0.004415281,0.004691568,0.00398491,0.004808459,0.005286648,0.005546995,0.006115509,0.006466181,0.007204718,0.007550077,0.008378938,0.009085596,0.010860209,0.004234632,0.011981297,0.014574146,0.01676319,0.019058498,0.02416981,0.029568036,0.04199033,0.065915732,0.441809681,0.003958344,0.003118857,0.003798948,0.00401679,0.004750013,0.141958451,0.97,658,7715,27.5,47.9
28.88236941,2.23E-04,0.002569576,0.002831925,0.003047553,0.003259588,0.003669283,0.004492266,0.005315249,0.005613536,0.005703381,0.005929791,0.001096113,0.003151774,0.002990052,0.003126617,0.003202087,0.003144586,0.003137399,0.003439279,0.003324277,0.003831005,0.00376991,0.001595653,0.003899287,0.004578518,0.004736645,0.004916336,0.00529728,0.005836352,0.006260422,0.006813869,0.007798574,0.0085964,0.001886752,0.009796734,0.0114427,0.013811023,0.016948422,0.020757863,0.028657064,0.040843684,0.065666149,0.525753263,0.002141912,0.00187597,0.002569576,0.003184118,0.003453654,0.114013714,0.98,529,8131,31.9,53.3
145.074204,0.009948843,0.006747638,0.006559332,0.007249788,0.007281173,0.007595016,0.008567931,0.009101466,0.009713461,0.009760537,0.009635,0.011172834,0.004833192,0.005570725,0.005664878,0.005806107,0.006339642,0.006433795,0.005947337,0.006841791,0.006700562,0.007187019,0.00927408,0.007783322,0.008050089,0.008928852,0.008191319,0.009117158,0.009838998,0.010592223,0.011878982,0.013463892,0.014436808,0.008615008,0.016068795,0.0172614,0.020823526,0.024981954,0.029720993,0.035872328,0.04343596,0.051329128,0.12476854,0.008316857,0.006496563,0.006888868,0.007579324,0.008018705,0.31360826,0.92,1270,6229,15.4,27.5
145.6318854,0.001783825,0.009327286,0.008873772,0.009856387,0.01047619,0.010143613,0.010551776,0.01106576,0.012244898,0.01191232,0.013756614,0.005064248,0.006712018,0.007513228,0.007044596,0.007346939,0.006817838,0.006832955,0.006893424,0.007377173,0.008102797,0.008012094,0.009780801,0.008964475,0.007513228,0.009176115,0.010143613,0.010627362,0.010839002,0.012169312,0.011821618,0.013167045,0.014270597,0.008979592,0.014920635,0.015933485,0.017112623,0.018110355,0.021783825,0.024353741,0.0287226,0.038291761,0.174965986,0.009070295,0.008072562,0.00882842,0.011368103,0.012380952,0.280922147,0.92,1367,6115,32.9,35.8
85.86242516,0.006423105,0.009930758,0.01134293,0.008108601,0.010021866,0.006969752,0.02268586,0.00879191,0.011160714,0.012891764,0.01284621,0.007744169,0.008427478,0.011251822,0.008154155,0.007653061,0.008017493,0.009293003,0.007744169,0.006696429,0.005739796,0.006650875,0.01029519,0.006149781,0.005193149,0.005876458,0.005056487,0.004965379,0.003917638,0.002915452,0.001138848,3.64E-04,4.56E-04,0.007835277,9.11E-05,1.37E-04,1.82E-04,4.10E-04,9.11E-05,3.64E-04,4.10E-04,5.47E-04,2.28E-04,0.004600948,0.006559767,0.009566327,0.020909257,0.028926749,0.664267493,0.76,1326,921,9.1,13.4
136.539458,0.005429776,0.004233985,0.004490859,0.004898313,0.005350057,0.005580357,0.00622697,0.006776148,0.007431618,0.008485686,0.009451176,0.001337514,0.004960317,0.005199476,0.005199476,0.005660077,0.00506661,0.00506661,0.005527211,0.005978954,0.006173824,0.006280116,0.001550099,0.0058018,0.007050737,0.006687571,0.007219033,0.007963081,0.00885771,0.009150014,0.010620394,0.010850694,0.012356505,0.001674107,0.013632015,0.016652494,0.018592333,0.022029124,0.028123228,0.035103104,0.049452594,0.076663478,0.205800028,0.002825609,0.003959396,0.004393424,0.005075468,0.005544926,0.297565901,0.86,960,2405,23.2,27.7
139.3216793,0.003776828,0.004229143,0.004598533,0.004967923,0.005065925,0.005254389,0.005706704,0.006241943,0.006973185,0.007402884,0.009212143,0.001846952,0.004922692,0.004756843,0.005307159,0.005269466,0.005035771,0.005457931,0.004960385,0.005292082,0.005653934,0.005555932,0.001862029,0.006023324,0.006437946,0.006807337,0.007561194,0.007500886,0.008186896,0.008827676,0.009747382,0.010968632,0.011707413,0.002751581,0.014104681,0.015227929,0.018326285,0.021552796,0.02699565,0.034805618,0.0490083,0.077443819,0.242010991,0.00344513,0.003196357,0.003942677,0.004553302,0.00551824,0.273997181,0.88,913,2871,22.8,28.8
147.2934252,0.003327994,0.007310304,0.007400555,0.008133842,0.008991223,0.008607658,0.009803479,0.010615735,0.011258771,0.012149997,0.011439273,0.008111279,0.006385235,0.006734956,0.00650933,0.006452923,0.006689831,0.006926739,0.006859051,0.007118522,0.007592338,0.008641502,0.008675346,0.008979942,0.00913788,0.00947632,0.009611696,0.009769635,0.010390109,0.011021863,0.011743869,0.012815595,0.014225762,0.00879944,0.015534397,0.015602085,0.018038853,0.020825342,0.023611832,0.026150132,0.02994066,0.040093861,0.204564428,0.008314343,0.007005708,0.008009747,0.008979942,0.009995262,0.261625415,0.93,1254,6191,36.9,38.8
39.58654378,0.0033207,0.003061224,0.003597668,0.004005831,0.004061224,0.004376093,0.004988338,0.004862974,0.005314869,0.005524781,0.005886297,0.003658892,0.003026239,0.00303207,0.00296793,0.003119534,0.003142857,0.003206997,0.003279883,0.00351895,0.003577259,0.003632653,0.004017493,0.003915452,0.004084548,0.00461516,0.004626822,0.005049563,0.005460641,0.005912536,0.006443149,0.007309038,0.008067055,0.00409621,0.009163265,0.010580175,0.012475219,0.014892128,0.018892128,0.024827988,0.035568513,0.058886297,0.473597668,0.004029155,0.003125364,0.00341691,0.003696793,0.004134111,0.173953353,0.94,683,4128,36.2,40.6
128.7856152,0.003952569,0.004390496,0.004761049,0.005221434,0.006456612,0.006310636,0.008343065,0.009241376,0.009892652,0.010173374,0.01092571,0.002706162,0.005277578,0.005378638,0.005333723,0.00576042,0.005479698,0.005648132,0.006445383,0.006130974,0.006074829,0.006613816,0.003851509,0.007242634,0.007231405,0.007860223,0.007534585,0.009050485,0.009847736,0.010588843,0.010656216,0.012654959,0.014103485,0.004671218,0.015439723,0.017404779,0.020762217,0.023861391,0.029520751,0.037246227,0.049598006,0.072403881,0.100105552,0.00444664,0.004008714,0.004132231,0.004805965,0.005367409,0.36508489,0.82,1058,2157,19,23.5
37.32708827,0.002374709,0.003496503,0.003831585,0.004246795,0.004181235,0.004560023,0.005594406,0.006013258,0.00639933,0.006530449,0.006588724,0.00374053,0.003285256,0.003299825,0.003634907,0.003412733,0.003445513,0.003620338,0.0035912,0.003798805,0.003980915,0.004108392,0.004010052,0.004214015,0.004731206,0.004978875,0.005226544,0.005299388,0.006191725,0.006242716,0.007073135,0.007805216,0.009021707,0.002935606,0.010016026,0.011607663,0.013370484,0.016247815,0.020643939,0.026941288,0.038938666,0.064481352,0.426140006,0.003146853,0.00347465,0.004647436,0.004702069,0.004793124,0.189383013,0.93,738,3574,33.3,39.8
32.74886245,8.89E-04,0.002912109,0.002910156,0.003076172,0.003384766,0.003423828,0.003976563,0.004460938,0.004724609,0.005353516,0.005796875,6.46E-04,0.003181641,0.003261719,0.003433594,0.003265625,0.003525391,0.003589844,0.003556641,0.003585938,0.00375,0.003595703,0.001099609,0.00378125,0.004033203,0.004154297,0.004189453,0.004710938,0.005199219,0.005097656,0.005699219,0.006041016,0.006710938,0.002242188,0.007884766,0.008925781,0.010318359,0.012457031,0.015894531,0.020720703,0.030341797,0.051761719,0.563058594,0.003044922,0.002875,0.002912109,0.003341797,0.004017578,0.133185547,0.96,607,5231,42.2,48.3
26.68143489,7.76E-04,0.002356192,0.002594495,0.002811329,0.003150534,0.003456464,0.003653976,0.003904086,0.004245439,0.004547074,0.004656565,6.24E-04,0.002359412,0.002262803,0.002359412,0.002398056,0.002482857,0.002570879,0.002668562,0.002808108,0.002934774,0.003099009,9.65E-04,0.003267539,0.003477932,0.003794596,0.003820358,0.004113406,0.004442951,0.004774643,0.005120289,0.00551424,0.00600158,0.001909642,0.006760499,0.007709417,0.008713079,0.010347922,0.0127653,0.016420349,0.024018128,0.040788417,0.657000734,0.002273537,0.001939699,0.002074952,0.002478563,0.003060366,0.093727055,0.97,432,5569,54,61.1
