y_act,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,5,6,7,8,9,Inf,vf,vsa,gsa,pld,lcd
94.0099131,0.089710801,0.006098761,0.004328153,0.004328153,0.002360811,5.90E-04,5.90E-04,9.84E-04,7.87E-04,0.001377139,5.90E-04,0.035805627,3.93E-04,7.87E-04,9.84E-04,1.97E-04,1.97E-04,1.97E-04,7.87E-04,5.90E-04,5.90E-04,5.90E-04,0.027149321,5.90E-04,1.97E-04,5.90E-04,3.93E-04,3.93E-04,3.93E-04,9.84E-04,5.90E-04,0,3.93E-04,0.021837498,1.97E-04,3.93E-04,5.90E-04,9.84E-04,1.97E-04,3.93E-04,0,3.93E-04,0.016919142,0.010230179,0.011607319,0.008066103,0.005902026,0.737753295,0.69,1763,2215,6.2,7.9
119.8088658,0.016810967,0.008297258,0.008946609,0.010209235,0.009704185,0.011255411,0.011976912,0.011507937,0.012481962,0.012950938,0.007467532,0.01518759,0.006854257,0.006746032,0.007395382,0.006673882,0.007575758,0.007936508,0.008225108,0.00966811,0.01002886,0.010137085,0.012590188,0.010497835,0.010064935,0.01038961,0.010353535,0.011940837,0.012518038,0.013059163,0.012698413,0.012698413,0.013167388,0.012987013,0.015079365,0.015800866,0.015909091,0.017604618,0.017893218,0.019336219,0.020851371,0.019191919,0.011652237,0.00995671,0.010966811,0.011616162,0.008549784,0.444588745,0.84,1572,4447,10.3,20.8
2.081028303,5.94E-05,0.008310249,0.008864266,0.009161061,0.009576573,0.008725762,0.009259992,0.010546102,0.010842897,0.012069648,0.006371191,0.001642264,0.006133755,0.006608627,0.006153542,0.006311832,0.006865849,0.006648199,0.007894737,0.007914523,0.009200633,0.00846854,0.002809656,0.009576573,0.009240206,0.009972299,0.010368025,0.010684606,0.011317768,0.013652552,0.014998021,0.015631183,0.016897507,0.00370004,0.02079541,0.022912545,0.027166601,0.035358132,0.04244163,0.057479224,0.072002374,0.157795805,0.00461021,0.00567867,0.006529482,0.009299565,0.007578156,0.233874159,0.94,1144,7940,15.7,30.6
84.63199661,0.025771902,0.008953226,0.010068892,0.010877751,0.009817867,0.010487267,0.012021309,0.012077093,0.011100884,0.011184559,0.005494659,0.022954843,0.005717792,0.005215742,0.005745684,0.0053552,0.005383092,0.006387192,0.006498759,0.006749784,0.006721892,0.006415084,0.015368309,0.006972917,0.006554542,0.007335509,0.006415084,0.007307617,0.007447076,0.007698101,0.008925334,0.008813767,0.009789976,0.015786685,0.010124676,0.011686609,0.014587343,0.016316626,0.020026218,0.02507461,0.033972053,0.093883357,0.014057401,0.011575043,0.011212451,0.011881851,0.008479067,0.397707305,0.88,1578,4462,24,26.4
1.870979725,5.68E-04,0.004178995,0.004722264,0.004939572,0.00473898,0.005257175,0.00636043,0.007187871,0.007538906,0.009009913,0.004939572,0.002574261,0.00498972,0.004889424,0.004922856,0.005140163,0.004538388,0.004463166,0.005257175,0.00511509,0.006009394,0.00619327,0.003042308,0.006594454,0.00656938,0.007781288,0.007706066,0.008483359,0.008842753,0.010439129,0.011701185,0.01263728,0.014584692,0.003669157,0.016665831,0.019858583,0.022399412,0.027155108,0.035195493,0.048158735,0.075012955,0.342025642,0.004396302,0.00440466,0.004463166,0.005499557,0.003911539,0.175267038,0.96,850,8433,21.4,42.4
14.26529054,0.005270737,0.008381336,0.008179724,0.009447005,0.010368664,0.010195853,0.01108871,0.012644009,0.011290323,0.011376728,0.006105991,0.005443548,0.00656682,0.006105991,0.006192396,0.006883641,0.006710829,0.007690092,0.007978111,0.009101382,0.008611751,0.009043779,0.007142857,0.009418203,0.009504608,0.010224654,0.011376728,0.011664747,0.013536866,0.015236175,0.016215438,0.015927419,0.020190092,0.010282258,0.023761521,0.026497696,0.025576037,0.031941244,0.031912442,0.039026498,0.0390553,0.057171659,0.0109447,0.009245392,0.00985023,0.012067972,0.007286866,0.340264977,0.9,1391,6038,13.4,23.3
2.598909439,5.05E-04,0.00588203,0.005903978,0.006024691,0.005849108,0.006408779,0.00582716,0.007045267,0.009744856,0.009514403,0.004839506,0.002359396,0.004565158,0.005048011,0.004806584,0.004927298,0.005508916,0.00521262,0.005355281,0.006046639,0.006441701,0.006727023,0.001909465,0.00727572,0.007780521,0.006990398,0.007604938,0.008713306,0.010962963,0.011665295,0.010875171,0.012290809,0.014474623,0.00351166,0.015802469,0.021728395,0.021607682,0.02673251,0.038518519,0.048636488,0.080746228,0.316290809,0.005530864,0.005080933,0.005969822,0.006068587,0.004312757,0.174375857,0.96,874,8321,20.8,40.2
1.435305625,1.27E-04,0.003685912,0.003710082,0.004066588,0.004404967,0.005377806,0.006078733,0.00636273,0.006707151,0.007250974,0.003933654,0.001075561,0.004549986,0.00431433,0.004078673,0.004604369,0.004749388,0.005003172,0.004960875,0.00499713,0.005377806,0.005812864,0.00277954,0.006157286,0.005855162,0.006622557,0.006954893,0.007746458,0.00836279,0.009565244,0.010078854,0.011631771,0.013245113,0.004809813,0.01555334,0.01752923,0.019656183,0.024955437,0.030701834,0.043983202,0.069295145,0.40697302,0.004797728,0.004187438,0.004253905,0.004773558,0.003256896,0.155043959,0.96,758,8989,24.4,44.4
1.293983691,2.79E-04,0.003952086,0.004441004,0.005244226,0.005750605,0.006000885,0.005465403,0.00607073,0.006396675,0.006897234,0.003556295,0.001949851,0.003684345,0.004027752,0.003864779,0.004161622,0.004353697,0.004685463,0.004382799,0.004842615,0.005069613,0.005378096,0.001885826,0.005360635,0.005575992,0.006286087,0.006635314,0.007293025,0.00788089,0.008596806,0.009568821,0.010890063,0.012956323,0.002432948,0.014481281,0.016960793,0.021547309,0.026069799,0.031471177,0.044398398,0.071975694,0.432558437,0.002560998,0.002287437,0.002817098,0.003917163,0.003218709,0.139917815,0.97,671,8945,26.6,45.3
