y_act,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,5,6,7,8,9,Inf
78.7239529627,0.05827886710239651,0.0016339869281045752,0.0016339869281045752,0,0.0016339869281045752,0.0016339869281045752,5.446623093681918e-4,0.0010893246187363835,0,0.0016339869281045752,0,0.06372549019607843,5.446623093681918e-4,0.0010893246187363835,0,0,0,5.446623093681918e-4,5.446623093681918e-4,0,0,0,0.03376906318082789,5.446623093681918e-4,0,5.446623093681918e-4,0,5.446623093681918e-4,0,5.446623093681918e-4,0,0,5.446623093681918e-4,0.020152505446623094,5.446623093681918e-4,0,0.0010893246187363835,0,0,5.446623093681918e-4,0,5.446623093681918e-4,0,0.007080610021786492,0.010893246187363835,0.003812636165577342,0.004357298474945534,0.003812636165577342,0.7761437908496732
42.9864719297,0.02736549165120594,0,0,0,4.6382189239332097e-4,0,0,0,0,0,4.6382189239332097e-4,4.6382189239332097e-4,0,0,0,0,0,4.6382189239332097e-4,9.276437847866419e-4,0,0,0,0,0,0,0,0,0,0,0,4.6382189239332097e-4,0,0,0.0013914656771799629,0,4.6382189239332097e-4,0,0,0,0,0,0,0,9.276437847866419e-4,4.6382189239332097e-4,0,4.6382189239332097e-4,0,0.9656771799628943
32.1212435491,0.04132231404958678,0,0,0,0,0.006611570247933884,0,0,0,0,0,0,0,0,0,0,0,0,0.006611570247933884,0,0,0,0.013223140495867768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9322314049586777
85.5428913196,0.0690297171500179,0.002434658073755818,0.0011457214464733261,8.592910848549946e-4,8.592910848549946e-4,8.592910848549946e-4,5.728607232366631e-4,8.592910848549946e-4,4.296455424274973e-4,0.0011457214464733261,0,0.06537773003938417,5.728607232366631e-4,5.728607232366631e-4,5.728607232366631e-4,4.296455424274973e-4,5.728607232366631e-4,2.8643036161833153e-4,1.4321518080916577e-4,4.296455424274973e-4,2.8643036161833153e-4,0,0.03336913712853563,2.8643036161833153e-4,4.296455424274973e-4,5.728607232366631e-4,2.8643036161833153e-4,5.728607232366631e-4,1.4321518080916577e-4,5.728607232366631e-4,1.4321518080916577e-4,1.4321518080916577e-4,5.728607232366631e-4,0.02062298603651987,4.296455424274973e-4,1.4321518080916577e-4,4.296455424274973e-4,2.8643036161833153e-4,1.4321518080916577e-4,0,5.728607232366631e-4,0,5.728607232366631e-4,0.009738632295023272,0.004439670605084139,0.001861797350519155,0.0020050125313283208,0.0017185821697099893,0.7725026852846402
103.8201623445,0.017778204881798963,0.013165481453007881,0.010282529310013454,0.009417643667115125,0.009321545262348645,0.009609840476648087,0.013742071881606765,0.011820103786277148,0.011147414952911782,0.010186430905246973,0.013645973476840285,0.017682106477032482,0.020276763405727465,0.014030367095906209,0.005189313857389967,0.007015183547953104,0.004708821833557563,0.006342494714587738,0.007591773976551989,0.009802037286181049,0.009417643667115125,0.01210839900057659,0.02181433788199116,0.010763021333845858,0.004420526619258121,0.004228329809725159,0.0065346915241206996,0.0067268883336536614,6.726888333653661e-4,5.765904285988853e-4,1.9219680953296174e-4,0,5.765904285988853e-4,0.01537574476263694,4.8049202383240437e-4,9.609840476648087e-5,9.609840476648087e-4,5.765904285988853e-4,9.609840476648087e-5,1.9219680953296174e-4,4.8049202383240437e-4,1.9219680953296174e-4,4.8049202383240437e-4,0.011339611762444744,0.01201230059581011,0.010859119738612338,0.016817220834134155,0.020372861810493945,0.6088794926004228
23.3941184505,0.017255892255892257,0,0,4.2087542087542086e-4,2.1043771043771043e-4,2.1043771043771043e-4,2.1043771043771043e-4,0,4.2087542087542086e-4,2.1043771043771043e-4,0,0.0025252525252525255,0,2.1043771043771043e-4,0,0,2.1043771043771043e-4,0,0,0,2.1043771043771043e-4,0,6.313131313131314e-4,2.1043771043771043e-4,0,0,2.1043771043771043e-4,0,0,0,0,6.313131313131314e-4,0,8.417508417508417e-4,0,0,0,0,0,0,0,0,0,4.2087542087542086e-4,0,0,2.1043771043771043e-4,6.313131313131314e-4,0.9741161616161617
106.0135694929,0.01304854935121738,0.013777518588715556,0.007872867764980317,0.006998104679982505,0.006998104679982505,0.01268406473246829,0.01202799241871993,0.013777518588715556,0.00874763084997813,0.01137192010497157,0.014433590902463916,0.01858871555620353,0.014433590902463916,0.011882198571220295,0.006779413908733051,0.003717743111240706,0.008383146231229042,0.014433590902463916,0.008310249307479225,0.007216795451231958,0.007435486222481412,0.006998104679982505,0.016693395538708265,0.011226126257471934,0.01399620935996501,0.0076541769937308645,0.013121446274967197,0.014433590902463916,0.013194343198717014,0.01202799241871993,0.010570053943723574,0.011736404723720659,0.009622393934975944,0.015162560139962094,0.0076541769937308645,0.008018661612479954,0.005102784662487243,0.0014579384749963552,0.0010934538562472663,0,2.1869077124945328e-4,0,0,0.013121446274967197,0.008528940078728677,0.008310249307479225,0.009622393934975944,0.010278466248724303,0.547237206589882
66.3432338963,0,0.0106951871657754,0.0042780748663101605,0.0042780748663101605,0.009625668449197862,0.008556149732620321,0.0042780748663101605,0.0021390374331550803,0.0010695187165775401,0.0021390374331550803,0.0021390374331550803,0,0.0042780748663101605,0.0053475935828877,0,0.0010695187165775401,0.0021390374331550803,0,0,0.0010695187165775401,0,0.0010695187165775401,0,0,0.0032085561497326204,0,0,0,0.0032085561497326204,0.0010695187165775401,0.0010695187165775401,0.0021390374331550803,0.0010695187165775401,0.0021390374331550803,0.0032085561497326204,0.0010695187165775401,0,0.0042780748663101605,0.0010695187165775401,0.0010695187165775401,0.0010695187165775401,0.0010695187165775401,0,0.019251336898395723,0.05026737967914439,0.04919786096256684,0.026737967914438502,0.029946524064171122,0.7336898395721925
96.7004720016,0.023411371237458192,0.010033444816053512,0.007803790412486065,0.01282051282051282,0.013935340022296544,0.012263099219620958,0.007246376811594203,0.006688963210702341,0.008918617614269788,0.008918617614269788,0.01560758082497213,0.03901895206243032,0.017837235228539576,0.016722408026755852,0.004459308807134894,0,0,0,0,0.0011148272017837235,0,0,0.04905239687848383,0,0,5.574136008918618e-4,0,0,0,5.574136008918618e-4,0,0,5.574136008918618e-4,0.03901895206243032,5.574136008918618e-4,0.0011148272017837235,0.0011148272017837235,0,0,0,0,0,5.574136008918618e-4,0.01282051282051282,0.01282051282051282,0.010033444816053512,0.00947603121516165,0.010033444816053512,0.644927536231884
