MOF,Temp,Pres,Loading
 GUKNIK_clean,298 ,11000 ,   1.6337285304 
 GUKNIK_clean,298 ,12000 ,   1.8622255023 
 GUKNIK_clean,298 ,15000 ,   2.2205515526 
 GUKNIK_clean,298 ,10 ,   0.0005515254 
 GUKNIK_clean,298 ,100 ,   0.0109202029 
 GUKNIK_clean,298 ,1000 ,   0.1578465686 
 GUKNIK_clean,298 ,10000 ,   1.4299950489 
 GUKNIK_clean,298 ,20000 ,   2.7988810837 
 GUKNIK_clean,298 ,5000 ,   0.8484666705 
 GUKNIK_clean,298 ,8000 ,   1.2050278395 
 GUKNIK_clean,298 ,9000 ,   1.4911040628 
