MOF,Temp,Pres,Loading
 PAXWOB_clean,298 ,11000 ,   3.5653937904 
 PAXWOB_clean,298 ,12000 ,   4.2249448180 
 PAXWOB_clean,298 ,15000 ,   6.9935318369 
 PAXWOB_clean,298 ,10 ,   0.0021301770 
 PAXWOB_clean,298 ,100 ,   0.0265669244 
 PAXWOB_clean,298 ,1000 ,   0.1604465388 
 PAXWOB_clean,298 ,10000 ,   4.4834598825 
 PAXWOB_clean,298 ,20000 ,  11.2335888539 
 PAXWOB_clean,298 ,5000 ,   1.6279375271 
 PAXWOB_clean,298 ,8000 ,   2.6167817641 
 PAXWOB_clean,298 ,9000 ,   3.4150756404 
