MOF,Temp,Pres,Loading
 KEXKEF_clean,298 ,11000 ,  50.5596083555 
 KEXKEF_clean,298 ,12000 ,  50.5601009013 
 KEXKEF_clean,298 ,15000 ,  50.5607029017 
 KEXKEF_clean,298 ,10 ,  49.6459358803 
 KEXKEF_clean,298 ,100 ,  50.5215728736 
 KEXKEF_clean,298 ,1000 ,  50.5588969004 
 KEXKEF_clean,298 ,10000 ,  50.5596083555 
 KEXKEF_clean,298 ,20000 ,  50.5616332660 
 KEXKEF_clean,298 ,5000 ,  50.5594989009 
 KEXKEF_clean,298 ,8000 ,  50.5600461740 
 KEXKEF_clean,298 ,9000 ,  50.5593894462 
