MOF,Temp,Pres,Loading
 ERUFOM_clean,298 ,11000 ,   8.7899176084 
 ERUFOM_clean,298 ,12000 ,  10.3999090620 
 ERUFOM_clean,298 ,15000 ,  10.7563361307 
 ERUFOM_clean,298 ,10 ,   0.0125780582 
 ERUFOM_clean,298 ,100 ,   0.1806267665 
 ERUFOM_clean,298 ,1000 ,   1.2866671040 
 ERUFOM_clean,298 ,10000 ,   8.4794638301 
 ERUFOM_clean,298 ,20000 ,  12.1690275779 
 ERUFOM_clean,298 ,5000 ,   5.1786985876 
 ERUFOM_clean,298 ,8000 ,   7.3191623343 
 ERUFOM_clean,298 ,9000 ,   8.4875566892 
