MOF,Temp,Pres,Loading
 FODYUT_clean,298 ,11000 ,   3.7739860204 
 FODYUT_clean,298 ,12000 ,   4.8941238478 
 FODYUT_clean,298 ,15000 ,   3.1875841881 
 FODYUT_clean,298 ,10 ,   0.0034347285 
 FODYUT_clean,298 ,100 ,   0.0610965345 
 FODYUT_clean,298 ,1000 ,   0.5113582183 
 FODYUT_clean,298 ,10000 ,   3.4140681049 
 FODYUT_clean,298 ,20000 ,   5.3886206716 
 FODYUT_clean,298 ,5000 ,   1.4129224128 
 FODYUT_clean,298 ,8000 ,   2.3351990610 
 FODYUT_clean,298 ,9000 ,   4.3696512114 
