MOF,Temp,Pres,Loading
 NEDMEP_clean,298 ,11000 ,  71.7621966652 
 NEDMEP_clean,298 ,12000 ,  71.7749086713 
 NEDMEP_clean,298 ,15000 ,  71.7933615836 
 NEDMEP_clean,298 ,10 ,   4.9798771676 
 NEDMEP_clean,298 ,100 ,  68.5857328598 
 NEDMEP_clean,298 ,1000 ,  71.4991914080 
 NEDMEP_clean,298 ,10000 ,  71.7869030643 
 NEDMEP_clean,298 ,20000 ,  71.7004306673 
 NEDMEP_clean,298 ,5000 ,  71.6877186611 
 NEDMEP_clean,298 ,8000 ,  71.7687577006 
 NEDMEP_clean,298 ,9000 ,  71.7712180889 
