MOF,Temp,Pres,Loading
 GOMPOO_clean,298 ,11000 ,  55.1394594878 
 GOMPOO_clean,298 ,12000 ,  55.1398531535 
 GOMPOO_clean,298 ,15000 ,  55.1396169540 
 GOMPOO_clean,298 ,10 ,  55.1386721563 
 GOMPOO_clean,298 ,100 ,  55.1387115229 
 GOMPOO_clean,298 ,1000 ,  55.1388689892 
 GOMPOO_clean,298 ,10000 ,  55.1391051886 
 GOMPOO_clean,298 ,20000 ,  55.1399712532 
 GOMPOO_clean,298 ,5000 ,  55.1388689892 
 GOMPOO_clean,298 ,8000 ,  55.1393020215 
 GOMPOO_clean,298 ,9000 ,  55.1393413880 
