MOF,Temp,Pres,Loading
 MUTGUD_clean,298 ,11000 , 121.0088595242 
 MUTGUD_clean,298 ,12000 , 121.0103885998 
 MUTGUD_clean,298 ,15000 , 117.6289144907 
 MUTGUD_clean,298 ,10 ,  78.0018132193 
 MUTGUD_clean,298 ,100 , 109.5922081184 
 MUTGUD_clean,298 ,1000 , 116.2441072253 
 MUTGUD_clean,298 ,10000 , 120.3978791642 
 MUTGUD_clean,298 ,20000 , 122.9987602087 
 MUTGUD_clean,298 ,5000 , 120.4733772691 
 MUTGUD_clean,298 ,8000 , 120.9780104252 
 MUTGUD_clean,298 ,9000 , 120.8523204155 
