MOF,Temp,Pres,Loading
 XESLAK_clean,298 ,11000 ,  76.3757717836 
 XESLAK_clean,298 ,12000 ,  76.6119493489 
 XESLAK_clean,298 ,15000 ,  76.6651681626 
 XESLAK_clean,298 ,10 ,   0.7242759286 
 XESLAK_clean,298 ,100 ,  48.3810476583 
 XESLAK_clean,298 ,1000 ,  70.6955901329 
 XESLAK_clean,298 ,10000 ,  75.7634719605 
 XESLAK_clean,298 ,20000 ,  77.0116937244 
 XESLAK_clean,298 ,5000 ,  74.9583575114 
 XESLAK_clean,298 ,8000 ,  75.8429440322 
 XESLAK_clean,298 ,9000 ,  76.3029429782 
