MOF,Temp,Pres,Loading
 DADNII_clean,298 ,11000 ,   1.8103522378 
 DADNII_clean,298 ,12000 ,   1.6160308866 
 DADNII_clean,298 ,15000 ,   2.8104223276 
 DADNII_clean,298 ,10 ,   0.0009066819 
 DADNII_clean,298 ,100 ,   0.0129202165 
 DADNII_clean,298 ,1000 ,   0.1414423699 
 DADNII_clean,298 ,10000 ,   1.6018801733 
 DADNII_clean,298 ,20000 ,   3.8562150883 
 DADNII_clean,298 ,5000 ,   0.6686778706 
 DADNII_clean,298 ,8000 ,   1.3890042256 
 DADNII_clean,298 ,9000 ,   1.5240026780 
