MOF,Temp,Pres,Loading
 VOXKIE_clean,298 ,11000 ,  36.3417613386 
 VOXKIE_clean,298 ,12000 ,  36.9388536518 
 VOXKIE_clean,298 ,15000 ,  36.5179520877 
 VOXKIE_clean,298 ,10 ,  36.1134216564 
 VOXKIE_clean,298 ,100 ,  36.3214725497 
 VOXKIE_clean,298 ,1000 ,  36.3384923010 
 VOXKIE_clean,298 ,10000 ,  36.3447968736 
 VOXKIE_clean,298 ,20000 ,  36.4183242749 
 VOXKIE_clean,298 ,5000 ,  36.3594815980 
 VOXKIE_clean,298 ,8000 ,  36.5933994001 
 VOXKIE_clean,298 ,9000 ,  36.6834536027 
