MOF,Temp,Pres,Loading
 LERNEC_clean,298 ,11000 ,  52.0585140381 
 LERNEC_clean,298 ,12000 ,  52.0581844430 
 LERNEC_clean,298 ,15000 ,  52.0588106736 
 LERNEC_clean,298 ,10 ,  51.2743085712 
 LERNEC_clean,298 ,100 ,  52.0048559664 
 LERNEC_clean,298 ,1000 ,  52.0580196455 
 LERNEC_clean,298 ,10000 ,  52.0586458761 
 LERNEC_clean,298 ,20000 ,  52.0587447546 
 LERNEC_clean,298 ,5000 ,  52.0582174025 
 LERNEC_clean,298 ,8000 ,  52.0584151596 
 LERNEC_clean,298 ,9000 ,  52.0582174025 
