MOF,Temp,Pres,Loading
 PUWCOZ_clean,298 ,11000 ,  67.9205838872 
 PUWCOZ_clean,298 ,12000 ,  67.8746571575 
 PUWCOZ_clean,298 ,15000 ,  68.0024672583 
 PUWCOZ_clean,298 ,10 ,   0.3490174166 
 PUWCOZ_clean,298 ,100 ,   4.3439353475 
 PUWCOZ_clean,298 ,1000 ,  66.2725604389 
 PUWCOZ_clean,298 ,10000 ,  67.7966331755 
 PUWCOZ_clean,298 ,20000 ,  67.9801149634 
 PUWCOZ_clean,298 ,5000 ,  67.3494907923 
 PUWCOZ_clean,298 ,8000 ,  67.7839293532 
 PUWCOZ_clean,298 ,9000 ,  68.0035285903 
