MOF,Temp,Pres,Loading
 IYATEI_clean,298 ,11000 ,  65.3126841804 
 IYATEI_clean,298 ,12000 ,  65.2400133387 
 IYATEI_clean,298 ,15000 ,  65.3127537552 
 IYATEI_clean,298 ,10 ,  59.5019737704 
 IYATEI_clean,298 ,100 ,  65.3120232202 
 IYATEI_clean,298 ,1000 ,  65.3121275823 
 IYATEI_clean,298 ,10000 ,  65.3127189678 
 IYATEI_clean,298 ,20000 ,  65.3133451407 
 IYATEI_clean,298 ,5000 ,  65.3124058814 
 IYATEI_clean,298 ,8000 ,  65.3125102435 
 IYATEI_clean,298 ,9000 ,  65.3122319445 
