MOF,Temp,Pres,Loading
 FEBXER_clean,298 ,11000 ,  93.7486831828 
 FEBXER_clean,298 ,12000 ,  94.9163020773 
 FEBXER_clean,298 ,15000 , 139.5647926057 
 FEBXER_clean,298 ,10 ,   1.2532767298 
 FEBXER_clean,298 ,100 ,  27.6123162211 
 FEBXER_clean,298 ,1000 ,  64.3142888009 
 FEBXER_clean,298 ,10000 ,  93.4035226686 
 FEBXER_clean,298 ,20000 , 141.3453302954 
 FEBXER_clean,298 ,5000 ,  83.6258597130 
 FEBXER_clean,298 ,8000 ,  89.4581084558 
 FEBXER_clean,298 ,9000 ,  91.6503525380 
