MOF,Temp,Pres,Loading
 12724,298 ,11000 , 144.4775911172 
 12724,298 ,12000 , 144.5026034852 
 12724,298 ,15000 , 146.2891691702 
 12724,298 ,10 ,   0.0296710461 
 12724,298 ,100 ,   0.3303675421 
 12724,298 ,1000 ,   2.9864368811 
 12724,298 ,10000 , 143.3766981464 
 12724,298 ,20000 , 148.0976082209 
 12724,298 ,5000 ,  47.3059613894 
 12724,298 ,8000 ,  64.8471051857 
 12724,298 ,9000 ,  71.9574188748 
